0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.37554196993555,0.856466775550172,0.03991911307005013,0.0018605924173483558,8.672046739664332e-05,4.041959644342802e-06,1.8839194779441606e-07,8.78077198109797e-09,4.092635459567155e-10,1.9075390000973512e-11,8.890860358418629e-13,4.143946619642674e-14,1.9314546505263396e-15,9.002328961856901e-17,4.195901090165532e-18,1.9556701419207877e-19,9.115195095911061e-21,4.248506936600068e-22,1.9801892335179713e-23,9.229476282033449e-25,4.30177232553087e-26,2.005015731686368e-27,9.345190261350506e-29,4.355705525930569e-30,2.03015349051656e-31,9.462354997421593e-33,4.4103149159586274e-34,2.0556129560940462e-35,9.658629375533923e-37,9.658629375533923e-37
16.661931756331835,2.3965647320862393,0.187206810272923,0.01224475926529151,0.000734744540650071,4.189093561430892e-05,2.3088319666617504e-06,1.2422092082425376e-07,6.563923877122526e-09,3.4201856262118944e-10,1.762282996108165e-11,8.997644292284155e-13,4.559043420063309e-14,2.2952023093372037e-15,1.1491358175523467e-16,5.725920320213056e-18,2.8412074988538803e-19,1.4046187305499813e-20,6.92133988821487e-22,3.4005429231978046e-23,1.666327215911839e-24,8.145834409614132e-26,3.973457011234301e-27,1.9343772204056977e-28,9.399945030403632e-30,4.5602023258101055e-31,2.208886622848453e-32,1.0684259570068514e-33,5.204267929709553e-35,5.204267929709553e-35
17.15211316061445,3.7136728650175375,0.45173487319303895,0.040698731098212655,0.00312275949210228,0.00021714418000570322,1.4131866704742837e-05,8.770351570294109e-07,5.2519619867090096e-08,3.0587492748918877e-09,1.7421779573046567e-10,9.743668707340775e-12,5.367249370520719e-13,2.918736767750775e-14,1.569819157268613e-15,8.362848369080168e-17,4.4180184243152235e-18,2.31684427114112e-19,1.2070307075663844e-20,6.25160989218713e-22,3.2208643443078715e-23,1.6514998146174784e-24,8.431384083947218e-26,4.287435145130529e-27,2.172291877827799e-28,1.0969505786744934e-29,5.5222488563237225e-31,2.7720811924305477e-32,1.3998608859114769e-33,1.3998608859114769e-33
17.370600571063083,4.92408539275277,0.8056120978600563,0.0949043708554925,0.00910527247948489,0.0007635751727221098,5.831180433572665e-05,4.158553944085055e-06,2.8153266528013835e-07,1.8297103519562735e-08,1.1507093545160478e-09,7.044096363182361e-11,4.215862750030079e-12,2.475361971574689e-13,1.4297414584718598e-14,8.141161446209363e-16,4.57819072624998e-17,2.546327798574088e-18,1.4024166863021902e-19,7.656469711792466e-21,4.1471396785618693e-22,2.2302997281857662e-23,1.1916642764773207e-24,6.329447292565149e-26,3.343592698429005e-27,1.7574603373055303e-28,9.194951011662389e-30,4.790220648225964e-31,2.5078443694079255e-32,2.5078443694079255e-32
17.59541762314657,6.028521822219437,1.2295720369494172,0.17953560960653017,0.020913734098765378,0.002080212491513353,0.00018455155993820667,1.5028193054905982e-05,1.1453323107898758e-06,8.282062004489532e-08,5.739075054134682e-09,3.839361602561694e-10,2.493715431653093e-11,1.57950599352494e-12,9.790456981283702e-14,5.95550153093757e-15,3.563445842740365e-16,2.101301716672587e-17,1.2231158634440644e-18,7.037113089971232e-20,4.0065392291298505e-21,2.259549926138107e-22,1.2633509866003285e-23,7.0080880159241625e-25,3.8595114275818454e-26,2.111409348853531e-27,1.1479985013342602e-28,6.206375852256012e-30,3.3684595680068607e-31,3.368459568006861e-31
17.798109114430847,7.038948792497774,1.7071199189590824,0.29712438564057664,0.04087794655174467,0.004735863792857884,0.00048231270081492545,4.448596027327359e-05,3.7953797520004883e-06,3.0414271641873087e-07,2.3153978214823966e-08,1.6890519531404835e-09,1.1885701790833444e-10,8.110556151413582e-12,5.389443575787907e-13,3.499324451242953e-14,2.22631777906942e-15,1.391115007578312e-16,8.553818542611925e-18,5.184379742702343e-19,3.1016111935654435e-20,1.833834982151598e-21,1.0726886055647551e-22,6.213370596336395e-24,3.5667417939429534e-25,2.0305617242614891e-26,1.1471890462440992e-27,6.43538431516059e-29,3.6205772716229466e-30,3.6205772716229466e-30
17.984009294149125,7.964684972722835,2.224596414380312,0.448557672820406,0.07124151920661782,0.00945176193521814,0.001091582670246517,0.00011304245246345442,1.0727688621715383e-05,9.481791185679979e-07,7.901998590097287e-08,6.26858527756547e-09,4.768946039029825e-10,3.500018064551074e-11,2.489952721753227e-12,1.7237842329677814e-13,1.165062309904734e-14,7.708357508786828e-16,5.0039035728913575e-17,3.193231000431687e-18,2.0065304569437993e-19,1.2433009740473597e-20,7.606088888322882e-22,4.5990973238089016e-23,2.751212926034727e-24,1.6296043356731658e-25,9.564698897327085e-27,5.566518786067275e-28,3.24592964526393e-29,3.24592964526393e-29
18.154445556721086,8.814123556670204,2.770674974564246,0.6334967897662905,0.11403992733877297,0.017071994733207436,0.00221033516059807,0.0002547585503766211,2.671325254698555e-05,2.5909009818486704e-06,2.354371481642522e-07,2.0247655496724912e-08,1.6612305606781513e-09,1.3087076350380256e-10,9.951666431391182e-12,7.336173552350498e-13,5.2617244440400765e-14,3.682854897151109e-15,2.522035865766409e-16,1.6934690966775277e-17,1.1170657097497782e-18,7.250398326934243e-20,4.637049701370798e-21,2.925883435103784e-22,1.8233998723817358e-23,1.1234042102567796e-24,6.848450909644487e-26,4.134152819185242e-27,2.4981402409276153e-28,2.4981402409276153e-28
18.31097242204109,9.594694245658902,3.33599928308459,0.8507086095188897,0.17102640845988684,0.028528148363313566,0.004098213470791014,0.0005213778659562707,6.0010102623344565e-05,6.353593304995825e-06,6.269238750096219e-07,5.8255142220617864e-08,5.1407052766798254e-09,4.3375858873200914e-10,3.519260297933604e-11,2.7584122327416963e-12,2.09685715214778e-13,1.551007633008296e-14,1.1194750972137386e-15,7.903438672080662e-17,5.46916765804626e-18,3.7163220347862044e-19,2.48357082343428e-20,1.6346000401220134e-21,1.0608358125798368e-22,6.796046414891856e-24,4.301840001144748e-25,2.692891975714342e-26,1.6858868132911147e-27,1.6858868132911147e-27
18.454928100399048,10.313000327167044,3.912870214657896,1.0983278975020696,0.2436330591290702,0.04480260695592774,0.007076518819304923,0.0009861980386984474,0.00012381970132788618,1.4237349641604427e-05,1.51906167228863e-06,1.519928594412637e-07,1.4385262840349935e-08,1.2970018779460982e-09,1.1205955273398155e-10,9.323577085801246e-12,7.501469179189893e-13,5.856974761205554e-14,4.451180315984557e-15,3.30127041885642e-16,2.39480048396706e-17,1.7025197771319926e-18,1.1882178453664524e-19,8.153388983527278e-21,5.508071790765762e-22,3.667723575723058e-23,2.4098479770491025e-24,1.5638478376311538e-25,1.014074892538716e-26,1.014074892538716e-26
